keywords,title,category,link,date
"[""affairs"",""contenders"",""Governors"",""events"",""upbeat"",""trophies"",""Ball"",""post-Oscars"",""home""]",The Carpetbagger: Party Hopping With Daisy Ridley and Bryan Cranston,culture,http://rss.nytimes.com/c/34625/f/640360/s/4defb87a/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A10Cmovies0Cparty0Ehopping0Ewith0Edaisy0Eridley0Eand0Ebryan0Ecranston0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 19:54:57 GMT"
"[""Chris"",""music"",""quality"",""night"",""timeless"",""kind"",""anthem"",""Public"",""Theme"",""biggest"",""Enemy"",""anti-establishment"",""Hollywood"",""criticism"",""Rock"",""theme""]",‘Fight the Power’ Roars Back to Relevance at the Oscars,culture,http://rss.nytimes.com/c/34625/f/640360/s/4defb877/sc/38/l/0L0Snytimes0N0C20A160C0A30C0A10Cmovies0Cfight0Ethe0Epower0Eroars0Eback0Eto0Erelevance0Eat0Ethe0Eoscars0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 17:12:14 GMT"
"[""Angeles"",""movie"",""diversity"",""Mr."",""Episcopal"",""Los"",""Church"",""Methodist"",""promises"",""industry"",""African"",""broken"",""A.M.E."",""Sharpton""]",Al Sharpton Berates Hollywood and Urges Oscar Protests,culture,http://rss.nytimes.com/c/34625/f/640360/s/4de9ff5e/sc/38/l/0L0Snytimes0N0C20A160C0A20C290Cmovies0Coscars0Eprotest0Esharpton0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 15:21:35 GMT"
"[""Eiko"",""Carolina"",""North"",""South"",""United"",""America"",""lead-up"",""War"",""Civil"",""two-day"",""American"",""Confederate"",""States"",""festival"",""Southern""]","ArtsBeat: American Dance Festival to Feature Pilobolus, Stephen Petronio Company and More",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd83e5/sc/28/l/0Lartsbeat0Bblogs0Bnytimes0N0C20A160C0A30C0A20Camerican0Edance0Efestival0Eto0Efeature0Epilobolus0Estephen0Epetronio0Ecompany0Eand0Emore0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 20:46:34 GMT"
"[""Mark"",""events"",""campaign"",""Halperin"",""trail"",""chicken"",""fried"",""Game"",""Change"",""presidential"",""John"",""Showtime"",""Political"",""local"",""Heilemann""]",Review: ‘The Circus’ Is Reality TV for a Reality-TV Presidential Race,arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd9982/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A30Carts0Ctelevision0Ccircus0Eshowtime0Ereview0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 20:45:51 GMT"
"[""affairs"",""love"",""Lincoln"",""series"",""immigrants"",""Center"",""stormy"",""Subjects"",""The"",""Plight"",""customary"",""plight"",""parents"",""Marriage"",""Europe""]","Critic's Notebook: Big Issues (and, Yes, Amour) Hit Rendez-Vous With French Cinema",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd9980/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A30Cmovies0Cbig0Eissues0Eand0Eyes0Eamour0Ehit0Erendez0Evous0Ewith0Efrench0Ecinema0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 20:38:02 GMT"
"[""podcasters"",""true-crime"",""Kicks"",""lineup"",""competition"",""filmmakers"",""2006"",""singles"",""Women"",""shoes""]","Gael García Bernal, Demetri Martin at Tribeca Film Festival",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd997f/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A30Cmovies0Ctribeca0Efilm0Efestival0Eannounces0Etitles0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 19:00:02 GMT"
"[""data"",""Amarna"",""Akhenaten"",""Pharaoh"",""Queen"",""files"",""German"",""famous"",""world"",""Thutmose"",""copy"",""Egypt"",""Museum"",""Neues"",""Nefertiti"",""bust"",""artists""]",Swiping a Priceless Antiquity ... With a Scanner and a 3-D Printer,arts,http://rss.nytimes.com/c/34625/f/640308/s/4df6b312/sc/23/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cdesign0Cother0Enefertiti0E3d0Eprinter0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 18:20:22 GMT"
"[""Chris"",""idea"",""groups"",""host"",""Twitter"",""notyourmule"",""struggles"",""users"",""duty"",""Rock""]","After Oscars, Hashtags Ask: Does One Minority Group Have to Fight for Another?",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd2c72/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A30Carts0Cafter0Eoscars0Ehashtags0Eask0Edoes0Eone0Eminority0Egroup0Ehave0Eto0Efight0Efor0Eanother0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 18:17:55 GMT"
"[""Donald"",""K.K.K"",""Jones"",""Ivana"",""heads"",""Obama"",""Reagan"",""staffer"",""Trump"",""Jeffrey"",""Lord"",""butt"",""Fred"",""handling"",""Van""]","Critic's Notebook: On CNN, Debating Trump and the Ku Klux Klan. Really.",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfce575/sc/7/l/0L0Snytimes0N0C20A160C0A30C0A30Carts0Ctelevision0Ccnn0Ecommentators0Eargue0Eover0Etrump0Eand0Ethe0Eku0Eklux0Eklan0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 18:16:17 GMT"
"[""Smith"",""City"",""New"",""Art"",""Roberta"",""Holland"",""early"",""contemporary-art"",""public"",""The"",""Met"",""Cotter"",""new"",""chief"",""critics"",""Metropolitan"",""York"",""Criticism"",""outpost"",""art"",""look"",""Museum"",""critic""]",Art Review: A Question Still Hanging at the Met Breuer: Why?,arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfc9813/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Carts0Cdesign0Ca0Equestion0Estill0Ehanging0Eat0Ethe0Emet0Ebreuer0Ewhy0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 17:08:36 GMT"
"[""Smith"",""City"",""New"",""Art"",""Roberta"",""Holland"",""early"",""contemporary-art"",""public"",""The"",""Met"",""Cotter"",""new"",""chief"",""critics"",""Metropolitan"",""York"",""Criticism"",""outpost"",""art"",""look"",""Museum"",""critic""]","Art Review: At the Met Breuer, Thinking Inside the Box",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfc9811/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Carts0Cdesign0Cat0Ethe0Emet0Ebreuer0Ethinking0Einside0Ethe0Ebox0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 17:08:32 GMT"
"[""Francisco"",""new"",""audiences"",""high-profile"",""site"",""San"",""stories"",""Bay"",""effort"",""authors"",""Area""]",Tech Site CNET Tries Something Completely Different: Publishing Fiction,arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd2c6e/sc/38/l/0L0Snytimes0N0C20A160C0A30C0A30Cbusiness0Cmedia0Ccnet0Etries0Esomething0Ecompletely0Edifferent0Epublishing0Efiction0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 17:01:09 GMT"
"[""new"",""Davis"",""Contemporary"",""choral"",""works"",""premiere"",""singers"",""summer"",""David"",""symphony"",""Aug."",""Steve"",""Ensemble"",""work"",""Choral"",""International"",""Lang"",""Choir""]",ArtsBeat: Mostly Mozart Festival Marks 50th Anniversary With Opera,arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfc53c4/sc/28/l/0Lartsbeat0Bblogs0Bnytimes0N0C20A160C0A30C0A20Cmostly0Emozart0Efestival0Emarks0E50Ath0Eanniversary0Ewith0Eopera0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 16:00:33 GMT"
"[""Are"",""Nile"",""We"",""Edwards"",""Family"",""Chic"",""ceremony"",""New"",""Koo"",""Diana"",""Chic-Ism"",""Rodgers"",""Bernard"",""York""]","ArtsBeat: Songwriters Hall of Fame to Honor Marvin Gaye, Elvis Costello and Tom Petty",arts,http://rss.nytimes.com/c/34625/f/640308/s/4df90020/sc/14/l/0Lartsbeat0Bblogs0Bnytimes0N0C20A160C0A30C0A20Csongwriters0Ehall0Eof0Efame0Emarvin0Egaye0Eelvis0Ecostello0Etom0Epetty0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 15:27:26 GMT"
"[""pigments"",""Late-2000s"",""painters"",""Tiwi"",""Olympic"",""States"",""U.S."",""Australia"",""Europe"",""school"",""heart"",""Kingdom"",""Indigenous"",""Poverty"",""state"",""Aboriginal"",""Games"",""II"",""World"",""recession"",""Australians"",""traditional"",""United"",""art"",""War""]","Melville Island Journal: Allure of Aboriginal Island Art, Made in Isolation, Reaches Across Oceans",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd2c69/sc/32/l/0L0Snytimes0N0C20A160C0A30C0A30Cworld0Caustralia0Caustralia0Eaboriginals0Etiwi0Eislands0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 14:30:29 GMT"
"[""rumor"",""trove"",""private"",""musician""]",Bob Dylan’s Secret Archive,arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfa2b4b/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A60Carts0Cmusic0Cbob0Edylans0Esecret0Earchive0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 10:30:25 GMT"
"[""Academy"",""children"",""accountants"",""host"",""widespread"",""online"",""Hope"",""Award"",""stereotypes"",""Bob"",""condemnation"",""Oscar""]",Chris Rock’s Asian Joke at Oscars Provokes Backlash,arts,http://rss.nytimes.com/c/34625/f/640308/s/4df044ef/sc/38/l/0L0Snytimes0N0C20A160C0A30C0A10Cmovies0Cchris0Erocks0Easian0Ejoke0Eat0Eoscars0Eprovokes0Ebacklash0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 08:46:23 GMT"
"[""seat"",""ambassador"",""Mr."",""United"",""Law"",""Council"",""Palau"",""U.N."",""executive"",""lawyer"",""Trusteeship"",""television"",""Beck"",""Nations""]","Stuart J. Beck, American Champion of a Pacific Island Nation, Dies at 69",arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd2c63/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Cworld0Casia0Cstuart0Ej0Ebeck0Eamerican0Ewho0Ehelped0Eguide0Epalau0Einto0Enationhood0Edies0Eat0E690Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 04:18:47 GMT"
"[""Festival"",""music"",""city"",""Contemporary"",""Quartet"",""Rochberg"",""Zorn"",""George"",""Dal"",""Spektral"",""Frequency"",""classical"",""Ensemble"",""performances"",""Music"",""John"",""contemporary"",""Niente""]",Review: Frequency Festival in Chicago Offers the Complicated and Compelling,arts,http://rss.nytimes.com/c/34625/f/640308/s/4df82d3f/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cmusic0Cnew0Emusic0Efestival0Ein0Echicago0Eoffers0Ethe0Ecomplicated0Eand0Ethe0Ecompelling0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 03:47:24 GMT"
"[""James"",""Murdoch"",""Jane"",""appointments"",""Goodell"",""Roger"",""Dia"",""board"",""Skinner"",""members""]",Dia Art Foundation Adds Two Board Members,arts,http://rss.nytimes.com/c/34625/f/640308/s/4dfd2c60/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cdesign0Cdia0Eart0Efoundation0Eadds0Etwo0Eboard0Emembers0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:27:32 GMT"
"[""boss"",""Foley"",""Mr."",""Todd"",""Kwame"",""tough-talking"",""Cop"",""Douglas"",""Inspector"",""Police"",""homicide"",""Axel"",""Kilpatrick"",""Hills"",""division"",""Department"",""Beverly"",""Detroit"",""Murphy"",""Hill"",""Eddie""]","Gil Hill, Detroit Detective and ‘Beverly Hills Cop’ Actor, Dies at 84",arts,http://rss.nytimes.com/c/34625/f/640308/s/4df78734/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cgil0Ehill0Edetroit0Edetective0Eand0Ebeverly0Ehills0Ecop0Eactor0Edies0Eat0E840Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 00:39:50 GMT"
"[""Sociology"",""Mr."",""Maleh"",""best-known"",""Mores"",""strict"",""social"",""mores"",""envelope"",""rigid"",""films"",""government"",""country""]","Nabil Maleh, Giant of Syrian Cinema, Dies at 79",arts,http://rss.nytimes.com/c/34625/f/640308/s/4df73252/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Csyria0Edirector0Enabil0Emaleh0Eobituary0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 23:07:36 GMT"
"[""data"",""Amarna"",""Akhenaten"",""Pharaoh"",""Queen"",""files"",""German"",""famous"",""world"",""Thutmose"",""copy"",""Egypt"",""Museum"",""Neues"",""Nefertiti"",""bust"",""artists""]",Swiping a Priceless Antiquity ... With a Scanner and a 3-D Printer,arts,http://rss.nytimes.com/c/34625/f/640307/s/4df6b045/sc/23/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cdesign0Cother0Enefertiti0E3d0Eprinter0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 18:20:22 GMT"
"[""Smith"",""City"",""New"",""Art"",""Roberta"",""Holland"",""early"",""contemporary-art"",""public"",""The"",""Met"",""Cotter"",""new"",""chief"",""critics"",""Metropolitan"",""York"",""Criticism"",""outpost"",""art"",""look"",""Museum"",""critic""]",Art Review: A Question Still Hanging at the Met Breuer: Why?,arts,http://rss.nytimes.com/c/34625/f/640307/s/4dfc84da/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Carts0Cdesign0Ca0Equestion0Estill0Ehanging0Eat0Ethe0Emet0Ebreuer0Ewhy0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 17:08:36 GMT"
"[""Smith"",""City"",""New"",""Art"",""Roberta"",""Holland"",""early"",""contemporary-art"",""public"",""The"",""Met"",""Cotter"",""new"",""chief"",""critics"",""Metropolitan"",""York"",""Criticism"",""outpost"",""art"",""look"",""Museum"",""critic""]","Art Review: At the Met Breuer, Thinking Inside the Box",arts,http://rss.nytimes.com/c/34625/f/640307/s/4dfc84dd/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Carts0Cdesign0Cat0Ethe0Emet0Ebreuer0Ethinking0Einside0Ethe0Ebox0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 17:08:32 GMT"
"[""language"",""Madagascar"",""people"",""Louisiana"",""rule"",""French"",""way"",""architect""]","Claude Parent, Visionary Architect of the Oblique, Dies at 93",arts,http://rss.nytimes.com/c/34625/f/640307/s/4df10e00/sc/14/l/0L0Snytimes0N0C20A160C0A30C0A10Carts0Cdesign0Cclaude0Eparent0Earchitect0Eof0Ethe0Eoblique0Edies0Eat0E930Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 03:24:14 GMT"
"[""rare"",""Ministry"",""Syria"",""treasures"",""Jordan"",""Empire"",""cultural"",""Culture"",""language"",""Ottoman"",""East"",""Western"",""Arabic"",""Near"",""Asia"",""Turkey"",""Middle"",""migrants"",""Iraq"",""Israel"",""heritage""]",Berlin’s Museum Tours in Arabic Forge a Bridge to Refugees,arts,http://rss.nytimes.com/c/34625/f/640307/s/4de91f8f/sc/13/l/0L0Snytimes0N0C20A160C0A20C290Carts0Cdesign0Cberlins0Emuseum0Etours0Ein0Earabic0Eforge0Ea0Ebridge0Eto0Erefugees0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 03:21:45 GMT"
"[""James"",""Murdoch"",""Jane"",""appointments"",""Goodell"",""Roger"",""Dia"",""board"",""Skinner"",""members""]",Dia Art Foundation Adds Two Board Members,arts,http://rss.nytimes.com/c/34625/f/640307/s/4df7947d/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cdesign0Cdia0Eart0Efoundation0Eadds0Etwo0Eboard0Emembers0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Wed, 02 Mar 2016 01:27:32 GMT"
"[""new"",""Breuer"",""intentions"",""Marcel"",""steps"",""museum"",""architects"",""Manhattan"",""Art"",""Whitney"",""Ronnie"",""American"",""Biennial"",""Museum"",""Met"",""buildings"",""Landfield""]",A Look at the Met Breuer Before the Doors Open,arts,http://rss.nytimes.com/c/34625/f/640307/s/4df72e85/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A20Carts0Cdesign0Ca0Elook0Eat0Ethe0Emet0Ebreuer0Ebefore0Ethe0Edoors0Eopen0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 22:52:38 GMT"
"[""images"",""Chicken"",""foundation"",""artist"",""work"",""policy"",""Fried""]",Rauschenberg Foundation Eases Copyright Restrictions on Art,arts,http://rss.nytimes.com/c/34625/f/640307/s/4de22bf2/sc/28/l/0L0Snytimes0N0C20A160C0A20C270Carts0Cdesign0Crauschenberg0Efoundation0Eeases0Ecopyright0Erestrictions0Eon0Eart0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 18:27:08 GMT"
"[""Association"",""Armory"",""art"",""fairs"",""Art"",""Kink.com"",""Dealers"",""shares"",""critic""]",Where to Go Now: A Guide to New York Art Fairs,arts,http://rss.nytimes.com/c/34625/f/640307/s/4df56238/sc/28/l/0L0Snytimes0N0C20A160C0A30C0A10Ctravel0Ca0Eguide0Eto0Enew0Eyork0Eart0Efairs0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 16:11:47 GMT"
"[""Association"",""Armory"",""art"",""fairs"",""Art"",""Kink.com"",""Dealers"",""shares"",""critic""]",Where to Go Now: A Guide to New York Art Fairs,arts,http://rss.nytimes.com/c/34625/f/640307/s/4df53a22/sc/28/l/0L0Snytimes0N0C20A160C0A20C0A10Ctravel0Ca0Eguide0Eto0Enew0Eyork0Eart0Efairs0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Tue, 01 Mar 2016 15:47:48 GMT"
"[""tour"",""A."",""orchid"",""England"",""Enid"",""Conservatory"",""Birmingham"",""Charles"",""time"",""British"",""Victorian"",""people"",""Darwin"",""London"",""Haupt"",""heady"",""tropical"",""fever"",""era""]",‘Orchidelirium’ Explodes With Color at New York Botanical Garden,arts,http://rss.nytimes.com/c/34625/f/640307/s/4ddb9f2b/sc/14/l/0L0Snytimes0N0C20A160C0A20C260Carts0Cdesign0Corchidelirium0Eexplodes0Ewith0Ecolor0Eat0Enew0Eyork0Ebotanical0Egarden0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Mon, 29 Feb 2016 02:04:28 GMT"
"[""James"",""president"",""Sociology"",""Lincoln"",""role"",""Abraham"",""institution"",""Truman"",""S."",""Harry"",""Snyder"",""international""]",Israel Museum’s Director to Make Way for Successor,arts,http://rss.nytimes.com/c/34625/f/640307/s/4de8551b/sc/28/l/0L0Snytimes0N0C20A160C0A20C290Carts0Cdesign0Cisrael0Emuseums0Edirector0Eto0Emake0Eway0Efor0Esuccessor0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Sun, 28 Feb 2016 16:00:20 GMT"
"[""Philippe"",""Montebello"",""admission"",""fee"",""museum"",""Art"",""de"",""Museum"",""Metropolitan""]",ArtsBeat: Metropolitan Museum of Art Reaches Settlement on Admissions Policy,arts,http://rss.nytimes.com/c/34625/f/640307/s/4de0d67f/sc/13/l/0Lartsbeat0Bblogs0Bnytimes0N0C20A160C0A20C260Cmetropolitan0Emuseum0Eof0Eart0Ereaches0Esettlement0Eon0Eadmissions0Epolicy0C0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 26 Feb 2016 22:54:25 GMT"
"[""history"",""Goya"",""conceptual"",""Conceptual"",""art"",""painting"",""Painting"",""artist"",""History"",""Renaissance"",""Giotto""]","These Days, John Baldessari Cribs From the Masters",arts,http://rss.nytimes.com/c/34625/f/640307/s/4de20a6b/sc/38/l/0L0Snytimes0N0C20A160C0A20C280Carts0Cdesign0Cthese0Edays0Ejohn0Ebaldessari0Ecribs0Efromthe0Emasters0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 26 Feb 2016 22:04:13 GMT"
"[""firm"",""line"",""Taubman"",""Sotheby's"",""Christie's"",""collection"",""advisory"",""Auction"",""house"",""auction"",""loss""]",Sotheby’s Reports $11.2 Million Loss in Fourth Quarter,arts,http://rss.nytimes.com/c/34625/f/640307/s/4de05fcb/sc/35/l/0L0Snytimes0N0C20A160C0A20C270Carts0Cdesign0Csothebys0Ereports0E110E20Emillion0Eloss0Ein0Efourth0Equarter0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Fri, 26 Feb 2016 15:42:38 GMT"
"[""cannibals"",""antique"",""variations"",""ads"",""Club"",""Goose"",""Grolier"",""breath-mint""]",A Quirky Board Game With Versions Spanning 400 Years,arts,http://rss.nytimes.com/c/34625/f/640307/s/4ddb9065/sc/28/l/0L0Snytimes0N0C20A160C0A20C260Carts0Cdesign0Ca0Equirky0Eboard0Egame0Ewith0Eversions0Espanning0E40A0A0Eyears0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 22:59:06 GMT"
"[""intriguing"",""Art"",""artist"",""work"",""talent"",""body"",""Death"",""critic""]",Art Review: Paula Modersohn-Becker and Her Thwarted Ambitions,arts,http://rss.nytimes.com/c/34625/f/640307/s/4ddb9064/sc/13/l/0L0Snytimes0N0C20A160C0A20C260Carts0Cdesign0Cpaula0Emodersohn0Ebecker0Eand0Eher0Ethwarted0Eambitions0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 22:50:17 GMT"
"[""Association"",""Gillian"",""works"",""America’s"",""Wearing"",""art"",""selfies"",""Art"",""Dealers"",""Kirchner"",""early"",""Wednesday""]",Inside Art: Philadelphia Museum of Art Finally Gets a Hopper,arts,http://rss.nytimes.com/c/34625/f/640307/s/4ddb5c8b/sc/13/l/0L0Snytimes0N0C20A160C0A20C260Carts0Cdesign0Cphiladelphia0Emuseum0Eof0Eart0Efinally0Egets0Ea0Ehopper0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 22:07:48 GMT"
"[""new"",""digs"",""Philippe"",""Montebello"",""Breuer"",""City"",""museum"",""Manhattan"",""New"",""Art"",""Whitney"",""building"",""fancy"",""Met"",""Museum"",""Metropolitan"",""York"",""de""]",‘Friday File’: The Whitney’s 1966 Debut (Now the Met Breuer),arts,http://rss.nytimes.com/c/34625/f/640307/s/4ddb56d5/sc/13/l/0L0Snytimes0N0C20A160C0A20C260Carts0Cdesign0Cfriday0Efile0Ethe0Ewhitney0Emuseums0E19660Eopening0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 25 Feb 2016 22:00:21 GMT"
"[""bad"",""actors"",""social"",""Mexican"",""Sociology"",""shaming"",""Supercívicos"",""media"",""society"",""comedians""]","In Mexico City, Comedians Punish Society’s Scofflaws With Humiliation",world,http://rss.nytimes.com/c/34625/f/642565/s/4e028176/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Cworld0Camericas0Cmexico0Ecity0Ecomedians0Epunish0Escofflaws0Esupercivicos0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 14:19:27 GMT"
"[""poverty"",""topics"",""priorities"",""importance"",""housing"",""range"",""Participants"",""relief"",""culture"",""costs""]",Sinosphere: Advisory Body’s Delegates Offer Glimpse Into China’s Worries,world,http://rss.nytimes.com/c/34625/f/642565/s/4e0256cc/sc/38/l/0L0Snytimes0N0C20A160C0A30C0A40Cworld0Casia0Cchina0Econgress0Econsultative0Econference0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 14:06:01 GMT"
"[""militant"",""Hezbollah"",""group"",""United"",""Arab"",""Western"",""Arabic"",""Asia"",""Middle"",""tactic"",""ally"",""East"",""role"",""Petroleum"",""Saudi"",""Iraq"",""Lebanon"",""Emirates"",""Iran"",""language"",""Arabia""]","Saudi Arabia Cuts Billions in Aid to Lebanon, Opening Door for Iran",world,http://rss.nytimes.com/c/34625/f/642565/s/4dfeaf78/sc/11/l/0L0Snytimes0N0C20A160C0A30C0A30Cworld0Cmiddleeast0Csaudi0Earabia0Ecuts0Ebillions0Ein0Eaid0Eto0Elebanon0Eopening0Edoor0Efor0Eiran0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 14:04:10 GMT"
"[""new"",""Charles"",""deadlock"",""The"",""elections"",""Nation"",""likelihood"",""main"",""Sanders"",""nation"",""parties"",""Peirce"",""increases""]",Spain’s Socialist Leader Fails in Effort to Become Prime Minister,world,http://rss.nytimes.com/c/34625/f/642565/s/4dfe55ba/sc/11/l/0L0Snytimes0N0C20A160C0A30C0A30Cworld0Ceurope0Ceffort0Eto0Eform0Ea0Egovernment0Efails0Ein0Espain0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 13:31:55 GMT"
"[""torture"",""senior"",""abductions"",""killings"",""official"",""casualties"",""number""]","Death Toll in Ukraine Conflict Hits 9,160, U.N. Says",world,http://rss.nytimes.com/c/34625/f/642565/s/4e01b15c/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Cworld0Ceurope0Cukraine0Edeath0Etoll0Ecivilians0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 12:21:55 GMT"
"[""leader"",""Mass"",""State"",""broad"",""effort"",""article"",""cries"",""media"",""state""]","Sinosphere: In Xi Jinping’s Tears, a Message for China’s People",world,http://rss.nytimes.com/c/34625/f/642565/s/4e0160c4/sc/11/l/0L0Snytimes0N0C20A160C0A30C0A40Cworld0Casia0Cchina0Exi0Ejinping0Etears0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 11:24:37 GMT"
"[""wrong"",""Boris"",""Johnson"",""Bond"",""mission"",""James"",""Brussels""]",Op-Ed Columnist: Britain Needs Europe,world,http://rss.nytimes.com/c/34625/f/642565/s/4e0115de/sc/13/l/0L0Snytimes0N0C20A160C0A30C0A40Copinion0Cboris0Ejohnson0Ebritain0Eeurope0Ebrexit0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm,"Thu, 03 Mar 2016 10:30:48 GMT"
